zone,date,description,score_key,value
boston-urban,2022-03-27,pop_hispanic,los_trips_WKD,19.158545
boston-urban,2022-08-07,pop_hispanic,los_trips_WKD,18.347494
boston-urban,2020-02-23,pop_poverty,los_trips_WKD,21.022879
boston-urban,2020-03-15,pop_poverty,los_trips_WKD,20.915306
boston-urban,2020-04-19,pop_poverty,los_trips_WKD,15.173049
boston-urban,2020-05-10,pop_poverty,los_trips_WKD,15.175816
boston-urban,2020-06-21,pop_poverty,los_trips_WKD,18.110126
boston-urban,2020-07-19,pop_poverty,los_trips_WKD,17.667622
boston-urban,2020-08-16,pop_poverty,los_trips_WKD,17.718727
boston-urban,2020-09-20,pop_poverty,los_trips_WKD,20.999184
boston-urban,2020-10-18,pop_poverty,los_trips_WKD,21.077679
boston-urban,2020-11-15,pop_poverty,los_trips_WKD,21.063911
boston-urban,2020-12-20,pop_poverty,los_trips_WKD,20.594229
boston-urban,2021-01-17,pop_poverty,los_trips_WKD,20.764421
boston-urban,2021-02-21,pop_poverty,los_trips_WKD,20.740208
boston-urban,2021-07-11,pop_poverty,los_trips_WKD,20.542433
boston-urban,2021-09-12,pop_poverty,los_trips_WKD,21.261026
boston-urban,2022-03-27,pop_poverty,los_trips_WKD,20.393257
boston-urban,2022-08-07,pop_poverty,los_trips_WKD,19.345837
boston-urban,2020-02-23,pop_total,los_trips_WKD,17.471876
boston-urban,2020-03-15,pop_total,los_trips_WKD,17.370752
boston-urban,2020-04-19,pop_total,los_trips_WKD,12.324242
boston-urban,2020-05-10,pop_total,los_trips_WKD,12.325598
boston-urban,2020-06-21,pop_total,los_trips_WKD,14.752956
boston-urban,2020-07-19,pop_total,los_trips_WKD,14.312502
boston-urban,2020-08-16,pop_total,los_trips_WKD,14.335785
boston-urban,2020-09-20,pop_total,los_trips_WKD,17.259289
boston-urban,2020-10-18,pop_total,los_trips_WKD,17.311298
boston-urban,2020-11-15,pop_total,los_trips_WKD,17.309362
boston-urban,2020-12-20,pop_total,los_trips_WKD,16.921558
boston-urban,2021-01-17,pop_total,los_trips_WKD,17.024786
boston-urban,2021-02-21,pop_total,los_trips_WKD,16.969837
boston-urban,2021-07-11,pop_total,los_trips_WKD,16.683836
boston-urban,2021-09-12,pop_total,los_trips_WKD,17.31077
boston-urban,2022-03-27,pop_total,los_trips_WKD,16.578804
boston-urban,2022-08-07,pop_total,los_trips_WKD,15.922857
boston-urban,2020-02-23,pop_white,los_trips_WKD,16.092829
boston-urban,2020-03-15,pop_white,los_trips_WKD,15.978053
boston-urban,2020-04-19,pop_white,los_trips_WKD,11.22246
boston-urban,2020-05-10,pop_white,los_trips_WKD,11.222822
boston-urban,2020-06-21,pop_white,los_trips_WKD,13.457914
boston-urban,2020-07-19,pop_white,los_trips_WKD,12.9653425
boston-urban,2020-08-16,pop_white,los_trips_WKD,12.985809
boston-urban,2020-09-20,pop_white,los_trips_WKD,15.706702
boston-urban,2020-10-18,pop_white,los_trips_WKD,15.747927
boston-urban,2020-11-15,pop_white,los_trips_WKD,15.753813
boston-urban,2020-12-20,pop_white,los_trips_WKD,15.352594
boston-urban,2021-01-17,pop_white,los_trips_WKD,15.429633
boston-urban,2021-02-21,pop_white,los_trips_WKD,15.344468
boston-urban,2021-07-11,pop_white,los_trips_WKD,14.958815
boston-urban,2021-09-12,pop_white,los_trips_WKD,15.59551
boston-urban,2022-03-27,pop_white,los_trips_WKD,14.95215
boston-urban,2022-08-07,pop_white,los_trips_WKD,14.41788
boston-urban,2020-02-23,workers_essential,los_trips_WKD,16.285948
boston-urban,2020-03-15,workers_essential,los_trips_WKD,16.215105
boston-urban,2020-04-19,workers_essential,los_trips_WKD,11.461503
boston-urban,2020-05-10,workers_essential,los_trips_WKD,11.461961
boston-urban,2020-06-21,workers_essential,los_trips_WKD,13.581017
boston-urban,2020-07-19,workers_essential,los_trips_WKD,13.25108
boston-urban,2020-08-16,workers_essential,los_trips_WKD,13.295494
boston-urban,2020-09-20,workers_essential,los_trips_WKD,16.105589
boston-urban,2020-10-18,workers_essential,los_trips_WKD,16.156317
boston-urban,2020-11-15,workers_essential,los_trips_WKD,16.153439
boston-urban,2020-12-20,workers_essential,los_trips_WKD,15.773324
boston-urban,2021-01-17,workers_essential,los_trips_WKD,15.857887
boston-urban,2021-02-21,workers_essential,los_trips_WKD,15.809764
boston-urban,2021-07-11,workers_essential,los_trips_WKD,15.613093
boston-urban,2021-09-12,workers_essential,los_trips_WKD,16.150974
boston-urban,2022-03-27,workers_essential,los_trips_WKD,15.497266
boston-urban,2022-08-07,workers_essential,los_trips_WKD,14.860153
boston-urban,2020-02-23,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,19.940498
boston-urban,2020-03-15,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,19.956285
boston-urban,2020-04-19,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,20.029934
boston-urban,2020-05-10,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,20.064043
boston-urban,2020-06-21,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,19.673754
boston-urban,2020-07-19,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,19.954187
boston-urban,2020-08-16,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,19.620996
boston-urban,2020-09-20,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,19.890923
boston-urban,2020-10-18,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,19.874256
boston-urban,2020-11-15,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,20.170523
boston-urban,2020-12-20,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,19.86454
boston-urban,2021-01-17,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,19.80611
boston-urban,2021-02-21,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,20.13703
boston-urban,2021-07-11,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,19.56699
boston-urban,2021-09-12,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,19.42706
boston-urban,2022-03-27,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,19.982439
boston-urban,2022-08-07,hhld_single_mother,pharmacies_M_t3_WE_autoN_fareN,19.845161
boston-urban,2020-02-23,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,19.130459
boston-urban,2020-03-15,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,19.501947
boston-urban,2020-04-19,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,19.482801
boston-urban,2020-05-10,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,19.450457
boston-urban,2020-06-21,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,19.278467
boston-urban,2020-07-19,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,19.432552
boston-urban,2020-08-16,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,19.17886
boston-urban,2020-09-20,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,19.533241
boston-urban,2020-10-18,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,19.396746
boston-urban,2020-11-15,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,19.48343
boston-urban,2020-12-20,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,19.261171
boston-urban,2021-01-17,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,19.251106
boston-urban,2021-02-21,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,19.390774
boston-urban,2021-07-11,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,18.98961
boston-urban,2021-09-12,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,19.152111
boston-urban,2022-03-27,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,19.445196
boston-urban,2022-08-07,pop_asiapacific,pharmacies_M_t3_WE_autoN_fareN,19.44583
boston-urban,2020-02-23,pop_black,pharmacies_M_t3_WE_autoN_fareN,19.93892
boston-urban,2020-03-15,pop_black,pharmacies_M_t3_WE_autoN_fareN,19.762781
boston-urban,2020-04-19,pop_black,pharmacies_M_t3_WE_autoN_fareN,20.005266
boston-urban,2020-05-10,pop_black,pharmacies_M_t3_WE_autoN_fareN,19.855453
boston-urban,2020-06-21,pop_black,pharmacies_M_t3_WE_autoN_fareN,19.600742
boston-urban,2020-07-19,pop_black,pharmacies_M_t3_WE_autoN_fareN,19.86863
boston-urban,2020-08-16,pop_black,pharmacies_M_t3_WE_autoN_fareN,19.58329
boston-urban,2020-09-20,pop_black,pharmacies_M_t3_WE_autoN_fareN,19.753515
boston-urban,2020-10-18,pop_black,pharmacies_M_t3_WE_autoN_fareN,19.624674
boston-urban,2020-11-15,pop_black,pharmacies_M_t3_WE_autoN_fareN,20.02334
boston-urban,2020-12-20,pop_black,pharmacies_M_t3_WE_autoN_fareN,19.632696
boston-urban,2021-01-17,pop_black,pharmacies_M_t3_WE_autoN_fareN,19.605877
boston-urban,2021-02-21,pop_black,pharmacies_M_t3_WE_autoN_fareN,20.040642
boston-urban,2021-07-11,pop_black,pharmacies_M_t3_WE_autoN_fareN,19.460567
boston-urban,2021-09-12,pop_black,pharmacies_M_t3_WE_autoN_fareN,19.278578
boston-urban,2022-03-27,pop_black,pharmacies_M_t3_WE_autoN_fareN,19.891253
boston-urban,2022-08-07,pop_black,pharmacies_M_t3_WE_autoN_fareN,19.732176
boston-urban,2020-02-23,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,17.714027
boston-urban,2020-03-15,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,17.90683
boston-urban,2020-04-19,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,17.91504
boston-urban,2020-05-10,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,17.965395
boston-urban,2020-06-21,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,17.69871
boston-urban,2020-07-19,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,17.761465
boston-urban,2020-08-16,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,17.679558
boston-urban,2020-09-20,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,17.66686
boston-urban,2020-10-18,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,17.800337
boston-urban,2020-11-15,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,17.688105
boston-urban,2020-12-20,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,17.696493
boston-urban,2021-01-17,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,17.766857
boston-urban,2021-02-21,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,17.750504
boston-urban,2021-07-11,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,17.488438
boston-urban,2021-09-12,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,17.36721
boston-urban,2022-03-27,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,17.731108
boston-urban,2022-08-07,pop_hispanic,pharmacies_M_t3_WE_autoN_fareN,17.758453
boston-urban,2020-02-23,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,17.973236
boston-urban,2020-03-15,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,18.028887
boston-urban,2020-04-19,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,18.104692
boston-urban,2020-05-10,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,18.144938
boston-urban,2020-06-21,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,17.891806
boston-urban,2020-07-19,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,17.955353
boston-urban,2020-08-16,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,17.805784
boston-urban,2020-09-20,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,17.972794
boston-urban,2020-10-18,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,17.955587
boston-urban,2020-11-15,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,18.073828
boston-urban,2020-12-20,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,17.946308
boston-urban,2021-01-17,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,17.9489
boston-urban,2021-02-21,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,18.012596
boston-urban,2021-07-11,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,17.669546
boston-urban,2021-09-12,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,17.651764
boston-urban,2022-03-27,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,17.978313
boston-urban,2022-08-07,pop_poverty,pharmacies_M_t3_WE_autoN_fareN,17.932085
boston-urban,2020-02-23,pop_total,pharmacies_M_t3_WE_autoN_fareN,20.575743
boston-urban,2020-03-15,pop_total,pharmacies_M_t3_WE_autoN_fareN,20.701624
boston-urban,2020-04-19,pop_total,pharmacies_M_t3_WE_autoN_fareN,20.683802
boston-urban,2020-05-10,pop_total,pharmacies_M_t3_WE_autoN_fareN,20.667542
boston-urban,2020-06-21,pop_total,pharmacies_M_t3_WE_autoN_fareN,20.50706
boston-urban,2020-07-19,pop_total,pharmacies_M_t3_WE_autoN_fareN,20.629705
boston-urban,2020-08-16,pop_total,pharmacies_M_t3_WE_autoN_fareN,20.4646
boston-urban,2020-09-20,pop_total,pharmacies_M_t3_WE_autoN_fareN,20.54377
boston-urban,2020-10-18,pop_total,pharmacies_M_t3_WE_autoN_fareN,20.610964
boston-urban,2020-11-15,pop_total,pharmacies_M_t3_WE_autoN_fareN,20.679544
boston-urban,2020-12-20,pop_total,pharmacies_M_t3_WE_autoN_fareN,20.561722
boston-urban,2021-01-17,pop_total,pharmacies_M_t3_WE_autoN_fareN,20.582829
boston-urban,2021-02-21,pop_total,pharmacies_M_t3_WE_autoN_fareN,20.743029
boston-urban,2021-07-11,pop_total,pharmacies_M_t3_WE_autoN_fareN,20.443851
boston-urban,2021-09-12,pop_total,pharmacies_M_t3_WE_autoN_fareN,20.330502
boston-urban,2022-03-27,pop_total,pharmacies_M_t3_WE_autoN_fareN,20.637787
boston-urban,2022-08-07,pop_total,pharmacies_M_t3_WE_autoN_fareN,20.55021
boston-urban,2020-02-23,pop_white,pharmacies_M_t3_WE_autoN_fareN,21.845873
boston-urban,2020-03-15,pop_white,pharmacies_M_t3_WE_autoN_fareN,21.993261
boston-urban,2020-04-19,pop_white,pharmacies_M_t3_WE_autoN_fareN,21.880693
boston-urban,2020-05-10,pop_white,pharmacies_M_t3_WE_autoN_fareN,21.890356
boston-urban,2020-06-21,pop_white,pharmacies_M_t3_WE_autoN_fareN,21.779797
boston-urban,2020-07-19,pop_white,pharmacies_M_t3_WE_autoN_fareN,21.881832
boston-urban,2020-08-16,pop_white,pharmacies_M_t3_WE_autoN_fareN,21.73766
boston-urban,2020-09-20,pop_white,pharmacies_M_t3_WE_autoN_fareN,21.768314
boston-urban,2020-10-18,pop_white,pharmacies_M_t3_WE_autoN_fareN,21.909681
boston-urban,2020-11-15,pop_white,pharmacies_M_t3_WE_autoN_fareN,21.929674
boston-urban,2020-12-20,pop_white,pharmacies_M_t3_WE_autoN_fareN,21.879627
boston-urban,2021-01-17,pop_white,pharmacies_M_t3_WE_autoN_fareN,21.913765
boston-urban,2021-02-21,pop_white,pharmacies_M_t3_WE_autoN_fareN,22.046871
boston-urban,2021-07-11,pop_white,pharmacies_M_t3_WE_autoN_fareN,21.843304
boston-urban,2021-09-12,pop_white,pharmacies_M_t3_WE_autoN_fareN,21.699022
boston-urban,2022-03-27,pop_white,pharmacies_M_t3_WE_autoN_fareN,21.899307
boston-urban,2022-08-07,pop_white,pharmacies_M_t3_WE_autoN_fareN,21.781704
boston-urban,2020-02-23,workers_essential,pharmacies_M_t3_WE_autoN_fareN,20.81976
boston-urban,2020-03-15,workers_essential,pharmacies_M_t3_WE_autoN_fareN,20.91654
boston-urban,2020-04-19,workers_essential,pharmacies_M_t3_WE_autoN_fareN,20.94317
boston-urban,2020-05-10,workers_essential,pharmacies_M_t3_WE_autoN_fareN,20.870903
boston-urban,2020-06-21,workers_essential,pharmacies_M_t3_WE_autoN_fareN,20.73852
boston-urban,2020-07-19,workers_essential,pharmacies_M_t3_WE_autoN_fareN,20.86595
boston-urban,2020-08-16,workers_essential,pharmacies_M_t3_WE_autoN_fareN,20.679483
boston-urban,2020-09-20,workers_essential,pharmacies_M_t3_WE_autoN_fareN,20.778519
boston-urban,2020-10-18,workers_essential,pharmacies_M_t3_WE_autoN_fareN,20.842
boston-urban,2020-11-15,workers_essential,pharmacies_M_t3_WE_autoN_fareN,20.941153
boston-urban,2020-12-20,workers_essential,pharmacies_M_t3_WE_autoN_fareN,20.793968
boston-urban,2021-01-17,workers_essential,pharmacies_M_t3_WE_autoN_fareN,20.797338
boston-urban,2021-02-21,workers_essential,pharmacies_M_t3_WE_autoN_fareN,20.994547
boston-urban,2021-07-11,workers_essential,pharmacies_M_t3_WE_autoN_fareN,20.669004
boston-urban,2021-09-12,workers_essential,pharmacies_M_t3_WE_autoN_fareN,20.550528
boston-urban,2022-03-27,workers_essential,pharmacies_M_t3_WE_autoN_fareN,20.867918
boston-urban,2022-08-07,workers_essential,pharmacies_M_t3_WE_autoN_fareN,20.779438
boston-urban,2020-02-23,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,2.9009295
boston-urban,2020-03-15,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,2.897477
boston-urban,2020-04-19,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,2.910605
boston-urban,2020-05-10,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,2.914475
boston-urban,2020-06-21,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,2.864495
boston-urban,2020-07-19,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,2.9008706
boston-urban,2020-08-16,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,2.8566298
boston-urban,2020-09-20,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,2.891654
boston-urban,2020-10-18,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,2.8915644
boston-urban,2020-11-15,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,2.925019
boston-urban,2020-12-20,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,2.8882992
boston-urban,2021-01-17,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,2.8803127
boston-urban,2021-02-21,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,2.9208887
boston-urban,2021-07-11,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,2.8468826
boston-urban,2021-09-12,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,2.8259737
boston-urban,2022-03-27,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,2.9043682
boston-urban,2022-08-07,hhld_single_mother,pharmacies_M_t3_WE_autoY_fareN,2.88584
boston-urban,2020-02-23,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,2.828957
boston-urban,2020-03-15,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,2.8767612
boston-urban,2020-04-19,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,2.871325
boston-urban,2020-05-10,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,2.870353
boston-urban,2020-06-21,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,2.8472018
boston-urban,2020-07-19,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,2.870227
boston-urban,2020-08-16,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,2.830306
boston-urban,2020-09-20,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,2.8771966
boston-urban,2020-10-18,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,2.8592582
boston-urban,2020-11-15,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,2.868698
boston-urban,2020-12-20,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,2.8411598
boston-urban,2021-01-17,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,2.8408444
boston-urban,2021-02-21,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,2.8596041
boston-urban,2021-07-11,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,2.8101237
boston-urban,2021-09-12,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,2.8269951
boston-urban,2022-03-27,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,2.8689291
boston-urban,2022-08-07,pop_asiapacific,pharmacies_M_t3_WE_autoY_fareN,2.8641021
boston-urban,2020-02-23,pop_black,pharmacies_M_t3_WE_autoY_fareN,2.9167476
boston-urban,2020-03-15,pop_black,pharmacies_M_t3_WE_autoY_fareN,2.890916
boston-urban,2020-04-19,pop_black,pharmacies_M_t3_WE_autoY_fareN,2.923121
boston-urban,2020-05-10,pop_black,pharmacies_M_t3_WE_autoY_fareN,2.9054701
boston-urban,2020-06-21,pop_black,pharmacies_M_t3_WE_autoY_fareN,2.8717713
boston-urban,2020-07-19,pop_black,pharmacies_M_t3_WE_autoY_fareN,2.906433
boston-urban,2020-08-16,pop_black,pharmacies_M_t3_WE_autoY_fareN,2.8706498
boston-urban,2020-09-20,pop_black,pharmacies_M_t3_WE_autoY_fareN,2.8874485
boston-urban,2020-10-18,pop_black,pharmacies_M_t3_WE_autoY_fareN,2.8747349
boston-urban,2020-11-15,pop_black,pharmacies_M_t3_WE_autoY_fareN,2.9235656
boston-urban,2020-12-20,pop_black,pharmacies_M_t3_WE_autoY_fareN,2.8763313
boston-urban,2021-01-17,pop_black,pharmacies_M_t3_WE_autoY_fareN,2.870954
boston-urban,2021-02-21,pop_black,pharmacies_M_t3_WE_autoY_fareN,2.927049
boston-urban,2021-07-11,pop_black,pharmacies_M_t3_WE_autoY_fareN,2.8488533
boston-urban,2021-09-12,pop_black,pharmacies_M_t3_WE_autoY_fareN,2.8240402
boston-urban,2022-03-27,pop_black,pharmacies_M_t3_WE_autoY_fareN,2.9113073
boston-urban,2022-08-07,pop_black,pharmacies_M_t3_WE_autoY_fareN,2.8870451
boston-urban,2020-02-23,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,2.6736212
boston-urban,2020-03-15,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,2.7015104
boston-urban,2020-04-19,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,2.6990168
boston-urban,2020-05-10,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,2.7118707
boston-urban,2020-06-21,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,2.6728876
boston-urban,2020-07-19,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,2.6794384
boston-urban,2020-08-16,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,2.668882
boston-urban,2020-09-20,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,2.668163
boston-urban,2020-10-18,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,2.687188
boston-urban,2020-11-15,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,2.668454
boston-urban,2020-12-20,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,2.6732335
boston-urban,2021-01-17,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,2.680442
boston-urban,2021-02-21,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,2.6765385
boston-urban,2021-07-11,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,2.6413796
boston-urban,2021-09-12,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,2.6237743
boston-urban,2022-03-27,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,2.6770988
boston-urban,2022-08-07,pop_hispanic,pharmacies_M_t3_WE_autoY_fareN,2.6790445
boston-urban,2020-02-23,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,2.6817784
boston-urban,2020-03-15,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,2.6843672
boston-urban,2020-04-19,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,2.694576
boston-urban,2020-05-10,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,2.7016914
boston-urban,2020-06-21,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,2.6685417
boston-urban,2020-07-19,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,2.67616
boston-urban,2020-08-16,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,2.6561806
boston-urban,2020-09-20,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,2.6764498
boston-urban,2020-10-18,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,2.6754994
boston-urban,2020-11-15,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,2.6885145
boston-urban,2020-12-20,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,2.673298
boston-urban,2021-01-17,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,2.6719396
boston-urban,2021-02-21,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,2.6815145
boston-urban,2021-07-11,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,2.6383693
boston-urban,2021-09-12,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,2.631574
boston-urban,2022-03-27,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,2.6792238
boston-urban,2022-08-07,pop_poverty,pharmacies_M_t3_WE_autoY_fareN,2.670254
boston-urban,2020-02-23,pop_total,pharmacies_M_t3_WE_autoY_fareN,2.9675956
boston-urban,2020-03-15,pop_total,pharmacies_M_t3_WE_autoY_fareN,2.9825158
boston-urban,2020-04-19,pop_total,pharmacies_M_t3_WE_autoY_fareN,2.979649
boston-urban,2020-05-10,pop_total,pharmacies_M_t3_WE_autoY_fareN,2.9809213
boston-urban,2020-06-21,pop_total,pharmacies_M_t3_WE_autoY_fareN,2.958063
boston-urban,2020-07-19,pop_total,pharmacies_M_t3_WE_autoY_fareN,2.9726636
boston-urban,2020-08-16,pop_total,pharmacies_M_t3_WE_autoY_fareN,2.95042
boston-urban,2020-09-20,pop_total,pharmacies_M_t3_WE_autoY_fareN,2.9613945
boston-urban,2020-10-18,pop_total,pharmacies_M_t3_WE_autoY_fareN,2.9706798
boston-urban,2020-11-15,pop_total,pharmacies_M_t3_WE_autoY_fareN,2.9756613
boston-urban,2020-12-20,pop_total,pharmacies_M_t3_WE_autoY_fareN,2.9626954
boston-urban,2021-01-17,pop_total,pharmacies_M_t3_WE_autoY_fareN,2.9643037
boston-urban,2021-02-21,pop_total,pharmacies_M_t3_WE_autoY_fareN,2.984267
boston-urban,2021-07-11,pop_total,pharmacies_M_t3_WE_autoY_fareN,2.9469526
boston-urban,2021-09-12,pop_total,pharmacies_M_t3_WE_autoY_fareN,2.930267
boston-urban,2022-03-27,pop_total,pharmacies_M_t3_WE_autoY_fareN,2.975632
boston-urban,2022-08-07,pop_total,pharmacies_M_t3_WE_autoY_fareN,2.9613523
boston-urban,2020-02-23,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.0897124
boston-urban,2020-03-15,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.106609
boston-urban,2020-04-19,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.0923975
boston-urban,2020-05-10,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.0965812
boston-urban,2020-06-21,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.080104
boston-urban,2020-07-19,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.0910115
boston-urban,2020-08-16,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.0717356
boston-urban,2020-09-20,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.0782208
boston-urban,2020-10-18,pop_white,pharmacies_M_t3_WE_autoY_fareN,3.095917
