service_date,line,estimated_boardings,ObjectId
2021/05/27 04:00:00+00,Newburyport/Rockport,4273.5,2865
2021/05/27 04:00:00+00,Framingham/Worcester,2945,2866
2021/05/27 04:00:00+00,Franklin/Foxboro,2038,2867
2021/05/27 04:00:00+00,Middleborough/Lakeville,1520,2868
2021/05/27 04:00:00+00,Lowell,1716.5,2869
2021/05/27 04:00:00+00,Haverhill,1614.5,2870
2021/05/27 04:00:00+00,Kingston,1317,2871
2021/05/27 04:00:00+00,Needham,1110,2872
2021/05/27 04:00:00+00,Fitchburg,1551,2873
2021/05/27 04:00:00+00,Greenbush,1227,2874
2021/05/27 04:00:00+00,Fairmount,1085,2875
2021/05/28 04:00:00+00,Providence/Stoughton,4522.5,2876
2021/05/28 04:00:00+00,Newburyport/Rockport,4188.5,2877
2021/05/28 04:00:00+00,Framingham/Worcester,2783.5,2878
2021/05/28 04:00:00+00,Franklin/Foxboro,1678,2879
2021/05/28 04:00:00+00,Middleborough/Lakeville,1565,2880
2021/05/28 04:00:00+00,Lowell,1462.5,2881
2021/05/28 04:00:00+00,Haverhill,1317.5,2882
2021/05/28 04:00:00+00,Kingston,1095.5,2883
2021/05/28 04:00:00+00,Needham,888.5,2884
2021/05/28 04:00:00+00,Fitchburg,1705,2885
2021/05/28 04:00:00+00,Greenbush,844,2886
2021/05/28 04:00:00+00,Fairmount,1026,2887
2021/05/29 04:00:00+00,Providence/Stoughton,3503,2888
2021/05/29 04:00:00+00,Newburyport/Rockport,2295,2889
2021/05/29 04:00:00+00,Framingham/Worcester,2065,2890
2021/05/29 04:00:00+00,Middleborough/Lakeville,553,2891
2021/05/29 04:00:00+00,Fairmount,331,2892
2021/05/30 04:00:00+00,Providence/Stoughton,1933,2893
2021/05/30 04:00:00+00,Newburyport/Rockport,2199,2894
2021/05/30 04:00:00+00,Framingham/Worcester,1737,2895
2021/05/30 04:00:00+00,Middleborough/Lakeville,1170,2896
2021/05/30 04:00:00+00,Fairmount,662,2897
2021/05/31 04:00:00+00,Providence/Stoughton,2156,2898
2021/05/31 04:00:00+00,Newburyport/Rockport,2164,2899
2021/05/31 04:00:00+00,Framingham/Worcester,1394,2900
2021/05/31 04:00:00+00,Franklin/Foxboro,515,2901
2021/06/10 04:00:00+00,Needham,1017,2902
2021/06/23 04:00:00+00,Providence/Stoughton,5744,2903
2021/07/03 04:00:00+00,Middleborough/Lakeville,873,2904
2021/06/04 04:00:00+00,Haverhill,1887,2905
2021/06/29 04:00:00+00,Framingham/Worcester,3759,2906
2021/06/23 04:00:00+00,Newburyport/Rockport,5954,2907
2021/06/29 04:00:00+00,Franklin/Foxboro,2043,2908
2021/06/04 04:00:00+00,Kingston,1353,2909
2021/06/23 04:00:00+00,Framingham/Worcester,3615,2910
2021/06/10 04:00:00+00,Fitchburg,1839,2911
2021/06/29 04:00:00+00,Middleborough/Lakeville,1745,2912
2021/05/31 04:00:00+00,Middleborough/Lakeville,658,2913
2021/06/04 04:00:00+00,Needham,887,2914
2021/07/03 04:00:00+00,Lowell,527,2915
2021/06/23 04:00:00+00,Franklin/Foxboro,2052,2916
2021/06/10 04:00:00+00,Greenbush,1289,2917
2021/06/29 04:00:00+00,Lowell,2196,2918
2021/05/31 04:00:00+00,Lowell,250,2919
2021/06/04 04:00:00+00,Fitchburg,1554,2920
2021/07/03 04:00:00+00,Haverhill,565,2921
2021/06/23 04:00:00+00,Middleborough/Lakeville,1438,2922
2021/06/10 04:00:00+00,Fairmount,864,2923
2021/06/29 04:00:00+00,Haverhill,2078,2924
2021/05/31 04:00:00+00,Haverhill,562,2925
2021/06/04 04:00:00+00,Greenbush,1047,2926
2021/07/03 04:00:00+00,Kingston,544,2927
2021/06/23 04:00:00+00,Lowell,2251,2928
2021/06/11 04:00:00+00,Providence/Stoughton,5343,2929
2021/06/29 04:00:00+00,Kingston,1613,2930
2021/05/31 04:00:00+00,Kingston,315,2931
2021/06/04 04:00:00+00,Fairmount,940,2932
2021/07/03 04:00:00+00,Needham,157,2933
2021/06/23 04:00:00+00,Haverhill,2303,2934
2021/06/11 04:00:00+00,Newburyport/Rockport,6363,2935
2021/06/29 04:00:00+00,Needham,1168,2936
2021/05/31 04:00:00+00,Fitchburg,514,2937
2021/06/07 04:00:00+00,Providence/Stoughton,4905,2938
2021/07/03 04:00:00+00,Fitchburg,466,2939
2021/06/23 04:00:00+00,Kingston,1405,2940
2021/06/11 04:00:00+00,Framingham/Worcester,4120,2941
2021/06/29 04:00:00+00,Fitchburg,2035,2942
2021/05/31 04:00:00+00,Greenbush,165,2943
2021/06/07 04:00:00+00,Newburyport/Rockport,5115,2944
2021/07/03 04:00:00+00,Greenbush,352,2945
2021/06/23 04:00:00+00,Needham,1179,2946
2021/06/11 04:00:00+00,Franklin/Foxboro,2150,2947
2021/06/29 04:00:00+00,Greenbush,1078,2948
2021/05/31 04:00:00+00,Fairmount,366,2949
2021/06/07 04:00:00+00,Framingham/Worcester,3411,2950
2021/07/03 04:00:00+00,Fairmount,267,2951
2021/06/23 04:00:00+00,Fitchburg,2175,2952
2021/06/11 04:00:00+00,Middleborough/Lakeville,1336,2953
2021/06/29 04:00:00+00,Fairmount,949,2954
2021/06/01 04:00:00+00,Providence/Stoughton,5131,2955
2021/06/07 04:00:00+00,Franklin/Foxboro,1876,2956
2021/07/04 04:00:00+00,Providence/Stoughton,2440,2957
2021/06/23 04:00:00+00,Greenbush,1061,2958
2021/06/11 04:00:00+00,Lowell,2393,2959
2021/06/30 04:00:00+00,Providence/Stoughton,5874,2960
2021/06/01 04:00:00+00,Newburyport/Rockport,4663,2961
2021/06/07 04:00:00+00,Middleborough/Lakeville,1580,2962
2021/07/04 04:00:00+00,Newburyport/Rockport,3001,2963
2021/06/23 04:00:00+00,Fairmount,630,2964
2021/06/11 04:00:00+00,Haverhill,1916,2965
2021/06/30 04:00:00+00,Newburyport/Rockport,5550,2966
2021/06/01 04:00:00+00,Framingham/Worcester,2970,2967
2021/06/07 04:00:00+00,Lowell,2211,2968
2021/07/04 04:00:00+00,Framingham/Worcester,1772,2969
2021/06/24 04:00:00+00,Providence/Stoughton,5169,2970
2021/06/11 04:00:00+00,Kingston,1350,2971
2021/06/30 04:00:00+00,Framingham/Worcester,3627,2972
2021/06/01 04:00:00+00,Franklin/Foxboro,1837,2973
2021/06/07 04:00:00+00,Haverhill,1789,2974
2021/07/04 04:00:00+00,Franklin/Foxboro,721,2975
2021/06/24 04:00:00+00,Newburyport/Rockport,5831,2976
2021/06/11 04:00:00+00,Needham,1214,2977
2021/06/30 04:00:00+00,Franklin/Foxboro,2441,2978
2021/06/01 04:00:00+00,Middleborough/Lakeville,1681,2979
2021/06/07 04:00:00+00,Kingston,1198,2980
2021/07/04 04:00:00+00,Middleborough/Lakeville,875,2981
2021/06/24 04:00:00+00,Framingham/Worcester,3366,2982
2021/06/11 04:00:00+00,Fitchburg,1640,2983
2021/06/30 04:00:00+00,Middleborough/Lakeville,1654,2984
2021/06/01 04:00:00+00,Lowell,1856,2985
2021/06/01 04:00:00+00,Haverhill,1576,2986
2021/06/01 04:00:00+00,Kingston,1279,2987
2021/06/01 04:00:00+00,Needham,1215,2988
2021/06/01 04:00:00+00,Fitchburg,1534,2989
2021/06/01 04:00:00+00,Greenbush,1210,2990
2021/06/01 04:00:00+00,Fairmount,1105,2991
2021/06/02 04:00:00+00,Providence/Stoughton,5183,2992
2021/06/02 04:00:00+00,Newburyport/Rockport,3675,2993
2021/06/02 04:00:00+00,Framingham/Worcester,2913,2994
2021/06/02 04:00:00+00,Franklin/Foxboro,1959,2995
2021/06/02 04:00:00+00,Middleborough/Lakeville,1790,2996
2021/06/02 04:00:00+00,Lowell,1866,2997
2021/06/02 04:00:00+00,Haverhill,1419,2998
2021/06/02 04:00:00+00,Kingston,1397,2999
2021/06/02 04:00:00+00,Needham,1192,3000
2021/06/02 04:00:00+00,Fitchburg,1636,3001
2021/06/02 04:00:00+00,Greenbush,1321,3002
2021/06/02 04:00:00+00,Fairmount,988,3003
2021/06/03 04:00:00+00,Providence/Stoughton,5353,3004
2021/06/03 04:00:00+00,Newburyport/Rockport,4239,3005
2021/06/03 04:00:00+00,Framingham/Worcester,2918,3006
2021/06/03 04:00:00+00,Franklin/Foxboro,1862,3007
2021/06/03 04:00:00+00,Middleborough/Lakeville,1691,3008
2021/06/03 04:00:00+00,Lowell,1907,3009
2021/06/03 04:00:00+00,Haverhill,1892,3010
2021/06/03 04:00:00+00,Kingston,1395,3011
2021/06/03 04:00:00+00,Needham,1216,3012
2021/06/03 04:00:00+00,Fitchburg,1612,3013
2021/06/03 04:00:00+00,Greenbush,1161,3014
2021/06/03 04:00:00+00,Fairmount,1231,3015
2021/06/04 04:00:00+00,Providence/Stoughton,4720,3016
2021/06/04 04:00:00+00,Newburyport/Rockport,4761,3017
2021/06/04 04:00:00+00,Framingham/Worcester,2954,3018
2021/06/04 04:00:00+00,Franklin/Foxboro,1834,3019
2021/06/04 04:00:00+00,Middleborough/Lakeville,1558,3020
2021/06/04 04:00:00+00,Lowell,1793,3021
2021/06/30 04:00:00+00,Lowell,2208,3022
2021/06/30 04:00:00+00,Haverhill,2164,3023
2021/06/30 04:00:00+00,Kingston,1116,3024
2021/06/30 04:00:00+00,Needham,1125,3025
2021/06/30 04:00:00+00,Fitchburg,2213,3026
2021/06/30 04:00:00+00,Greenbush,902,3027
2021/06/30 04:00:00+00,Fairmount,790,3028
2021/07/01 04:00:00+00,Providence/Stoughton,6073,3029
2021/07/01 04:00:00+00,Newburyport/Rockport,6146,3030
2021/07/01 04:00:00+00,Framingham/Worcester,3989,3031
2021/07/01 04:00:00+00,Franklin/Foxboro,2277,3032
2021/07/01 04:00:00+00,Middleborough/Lakeville,1706,3033
2021/07/01 04:00:00+00,Lowell,2488,3034
2021/07/01 04:00:00+00,Haverhill,2594,3035
2021/07/01 04:00:00+00,Kingston,1332,3036
2021/07/01 04:00:00+00,Needham,1239,3037
2021/07/01 04:00:00+00,Fitchburg,1938,3038
2021/07/01 04:00:00+00,Greenbush,1071,3039
2021/07/01 04:00:00+00,Fairmount,1011,3040
2021/07/02 04:00:00+00,Providence/Stoughton,5321,3041
2021/07/02 04:00:00+00,Newburyport/Rockport,5157,3042
2021/07/02 04:00:00+00,Framingham/Worcester,2743,3043
2021/07/02 04:00:00+00,Franklin/Foxboro,1730,3044
2021/07/02 04:00:00+00,Middleborough/Lakeville,1688,3045
2021/07/02 04:00:00+00,Lowell,2306,3046
2021/07/02 04:00:00+00,Haverhill,1969,3047
2021/06/24 04:00:00+00,Franklin/Foxboro,1882,3048
2021/07/02 04:00:00+00,Kingston,1413,3049
2021/06/11 04:00:00+00,Greenbush,945,3050
2021/07/04 04:00:00+00,Lowell,688,3051
2021/06/24 04:00:00+00,Middleborough/Lakeville,1857,3052
2021/07/02 04:00:00+00,Needham,1051,3053
2021/06/07 04:00:00+00,Needham,1034,3054
2021/06/11 04:00:00+00,Fairmount,1066,3055
2021/07/04 04:00:00+00,Haverhill,861,3056
2021/06/24 04:00:00+00,Lowell,2259,3057
2021/07/02 04:00:00+00,Fitchburg,1906,3058
2021/06/07 04:00:00+00,Fitchburg,1771,3059
2021/06/14 04:00:00+00,Providence/Stoughton,5567,3060
2021/07/04 04:00:00+00,Kingston,475,3061
2021/06/24 04:00:00+00,Haverhill,2085,3062
2021/07/02 04:00:00+00,Greenbush,764,3063
2021/06/07 04:00:00+00,Greenbush,1108,3064
2021/06/14 04:00:00+00,Newburyport/Rockport,4520,3065
2021/07/04 04:00:00+00,Needham,169,3066
2021/06/24 04:00:00+00,Kingston,1689,3067
2021/07/02 04:00:00+00,Fairmount,971,3068
2021/06/07 04:00:00+00,Fairmount,966,3069
2021/06/14 04:00:00+00,Framingham/Worcester,3468,3070
2021/07/04 04:00:00+00,Fitchburg,644,3071
2021/06/24 04:00:00+00,Needham,1124,3072
2021/07/03 04:00:00+00,Providence/Stoughton,2098,3073
2021/06/08 04:00:00+00,Providence/Stoughton,4520,3074
2021/06/14 04:00:00+00,Franklin/Foxboro,2266,3075
2021/07/04 04:00:00+00,Greenbush,380,3076
2021/06/24 04:00:00+00,Fitchburg,1890,3077
2021/07/03 04:00:00+00,Newburyport/Rockport,2539,3078
2021/06/08 04:00:00+00,Newburyport/Rockport,4939,3079
2021/06/14 04:00:00+00,Middleborough/Lakeville,1853,3080
2021/07/04 04:00:00+00,Fairmount,390,3081
2021/06/24 04:00:00+00,Greenbush,931,3082
2021/07/03 04:00:00+00,Framingham/Worcester,1200,3083
2021/06/08 04:00:00+00,Framingham/Worcester,3467,3084
2021/06/14 04:00:00+00,Lowell,1901,3085
2021/07/05 04:00:00+00,Providence/Stoughton,2040,3086
2021/06/24 04:00:00+00,Fairmount,986,3087
2021/07/03 04:00:00+00,Franklin/Foxboro,552,3088
2021/06/08 04:00:00+00,Franklin/Foxboro,2329,3089
2021/06/14 04:00:00+00,Haverhill,1780,3090
2021/07/05 04:00:00+00,Newburyport/Rockport,2604,3091
2021/06/25 04:00:00+00,Providence/Stoughton,5302,3092
2021/06/25 04:00:00+00,Newburyport/Rockport,5166,3093
2021/06/25 04:00:00+00,Framingham/Worcester,4315,3094
2021/06/25 04:00:00+00,Franklin/Foxboro,1852,3095
2021/06/25 04:00:00+00,Middleborough/Lakeville,1322,3096
2021/06/25 04:00:00+00,Lowell,2065,3097
2021/06/25 04:00:00+00,Haverhill,2122,3098
2021/06/25 04:00:00+00,Kingston,1485,3099
2021/06/25 04:00:00+00,Needham,1079,3100
2021/06/25 04:00:00+00,Fitchburg,2284,3101
2021/06/25 04:00:00+00,Greenbush,983,3102
2021/06/25 04:00:00+00,Fairmount,656,3103
2021/06/28 04:00:00+00,Providence/Stoughton,5263,3104
2021/06/28 04:00:00+00,Newburyport/Rockport,5770,3105
2021/06/28 04:00:00+00,Framingham/Worcester,4076,3106
2021/06/28 04:00:00+00,Franklin/Foxboro,1955,3107
2021/06/28 04:00:00+00,Middleborough/Lakeville,1270,3108
2021/06/28 04:00:00+00,Lowell,2603,3109
2021/06/28 04:00:00+00,Haverhill,1629,3110
2021/06/28 04:00:00+00,Kingston,1280,3111
2021/06/28 04:00:00+00,Needham,954,3112
2021/06/28 04:00:00+00,Fitchburg,1903,3113
2021/06/28 04:00:00+00,Greenbush,1021,3114
2021/06/28 04:00:00+00,Fairmount,606,3115
2021/06/29 04:00:00+00,Providence/Stoughton,6139,3116
2021/06/29 04:00:00+00,Newburyport/Rockport,5693,3117
2021/07/05 04:00:00+00,Framingham/Worcester,1727,3118
2021/07/05 04:00:00+00,Franklin/Foxboro,783,3119
2021/07/05 04:00:00+00,Middleborough/Lakeville,987,3120
2021/07/05 04:00:00+00,Lowell,789,3121
2021/07/05 04:00:00+00,Haverhill,911,3122
2021/07/05 04:00:00+00,Kingston,541,3123
2021/07/05 04:00:00+00,Needham,208,3124
2021/07/05 04:00:00+00,Fitchburg,598,3125
2021/07/05 04:00:00+00,Greenbush,573,3126
2021/07/05 04:00:00+00,Fairmount,295,3127
2021/07/06 04:00:00+00,Providence/Stoughton,5344,3128
2021/07/06 04:00:00+00,Newburyport/Rockport,5338,3129
2021/07/06 04:00:00+00,Framingham/Worcester,2875,3130
2021/07/06 04:00:00+00,Franklin/Foxboro,2161,3131
2021/07/06 04:00:00+00,Middleborough/Lakeville,1514,3132
2021/07/06 04:00:00+00,Lowell,2732,3133
2021/07/06 04:00:00+00,Haverhill,2043,3134
2021/07/06 04:00:00+00,Kingston,1204,3135
2021/07/06 04:00:00+00,Needham,965,3136
2021/07/06 04:00:00+00,Fitchburg,2040,3137
2021/07/06 04:00:00+00,Greenbush,738,3138
2021/07/06 04:00:00+00,Fairmount,716,3139
2021/07/07 04:00:00+00,Providence/Stoughton,5733,3140
2021/07/07 04:00:00+00,Newburyport/Rockport,5139,3141
2021/07/07 04:00:00+00,Framingham/Worcester,2979,3142
2021/07/07 04:00:00+00,Franklin/Foxboro,2219,3143
2021/07/07 04:00:00+00,Middleborough/Lakeville,1280,3144
2021/06/14 04:00:00+00,Kingston,1126,3145
2021/07/07 04:00:00+00,Lowell,2555,3146
2021/06/14 04:00:00+00,Needham,1144,3147
2021/06/08 04:00:00+00,Middleborough/Lakeville,1612,3148
2021/06/14 04:00:00+00,Fitchburg,1994,3149
2021/06/08 04:00:00+00,Lowell,1861,3150
2021/06/14 04:00:00+00,Greenbush,950,3151
2021/06/08 04:00:00+00,Haverhill,1871,3152
2021/06/14 04:00:00+00,Fairmount,942,3153
2021/06/08 04:00:00+00,Kingston,1228,3154
2021/06/15 04:00:00+00,Providence/Stoughton,4770,3155
2021/06/08 04:00:00+00,Needham,1045,3156
2021/06/15 04:00:00+00,Newburyport/Rockport,5181,3157
2021/06/08 04:00:00+00,Fitchburg,1371,3158
2021/06/15 04:00:00+00,Framingham/Worcester,3503,3159
2021/06/08 04:00:00+00,Greenbush,1137,3160
2021/06/15 04:00:00+00,Franklin/Foxboro,1823,3161
2021/06/08 04:00:00+00,Fairmount,1091,3162
2021/06/15 04:00:00+00,Middleborough/Lakeville,1344,3163
2021/06/09 04:00:00+00,Providence/Stoughton,4659,3164
2021/06/15 04:00:00+00,Lowell,2023,3165
2021/06/09 04:00:00+00,Newburyport/Rockport,4442,3166
2021/06/15 04:00:00+00,Haverhill,1963,3167
2021/06/09 04:00:00+00,Framingham/Worcester,3283,3168
2021/06/15 04:00:00+00,Kingston,975,3169
2021/06/09 04:00:00+00,Franklin/Foxboro,1977,3170
2021/06/15 04:00:00+00,Needham,971,3171
2021/06/09 04:00:00+00,Middleborough/Lakeville,1583,3172
2021/06/15 04:00:00+00,Fitchburg,1887,3173
2021/06/09 04:00:00+00,Lowell,1627,3174
2021/06/15 04:00:00+00,Greenbush,835,3175
2021/06/09 04:00:00+00,Haverhill,1293,3176
2021/06/15 04:00:00+00,Fairmount,1073,3177
2021/06/09 04:00:00+00,Kingston,1317,3178
2021/06/16 04:00:00+00,Providence/Stoughton,5593,3179
2021/06/09 04:00:00+00,Needham,1158,3180
2021/06/16 04:00:00+00,Newburyport/Rockport,5184,3181
2021/06/09 04:00:00+00,Fitchburg,1106,3182
2021/06/16 04:00:00+00,Framingham/Worcester,3379,3183
2021/06/09 04:00:00+00,Greenbush,1106,3184
2021/06/16 04:00:00+00,Franklin/Foxboro,2234,3185
2021/06/09 04:00:00+00,Fairmount,1068,3186
2021/06/16 04:00:00+00,Middleborough/Lakeville,1337,3187
2021/06/10 04:00:00+00,Providence/Stoughton,5384,3188
2021/06/16 04:00:00+00,Lowell,2428,3189
2021/06/10 04:00:00+00,Newburyport/Rockport,5361,3190
2021/06/16 04:00:00+00,Haverhill,2604,3191
2021/06/10 04:00:00+00,Framingham/Worcester,3655,3192
2021/06/16 04:00:00+00,Kingston,1151,3193
2021/06/10 04:00:00+00,Franklin/Foxboro,2303,3194
2021/06/16 04:00:00+00,Needham,1124,3195
2021/06/16 04:00:00+00,Fitchburg,1826,3196
2021/06/10 04:00:00+00,Middleborough/Lakeville,1910,3197
2021/06/10 04:00:00+00,Lowell,2258,3198
2021/06/10 04:00:00+00,Haverhill,2053,3199
2021/06/10 04:00:00+00,Kingston,1400,3200
2021/07/07 04:00:00+00,Haverhill,1833,3201
2021/07/07 04:00:00+00,Kingston,1122,3202
2021/07/07 04:00:00+00,Needham,1161,3203
2021/07/07 04:00:00+00,Fitchburg,2191,3204
2021/07/07 04:00:00+00,Greenbush,810,3205
2021/07/07 04:00:00+00,Fairmount,860,3206
2021/07/08 04:00:00+00,Providence/Stoughton,5970,3207
2021/07/08 04:00:00+00,Newburyport/Rockport,5217,3208
2021/07/08 04:00:00+00,Framingham/Worcester,3654,3209
2021/07/08 04:00:00+00,Franklin/Foxboro,2427,3210
2021/07/08 04:00:00+00,Middleborough/Lakeville,1678,3211
2021/07/08 04:00:00+00,Lowell,2912,3212
2021/07/08 04:00:00+00,Haverhill,1926,3213
2021/07/08 04:00:00+00,Kingston,1243,3214
2021/07/08 04:00:00+00,Needham,865,3215
2021/07/08 04:00:00+00,Fitchburg,2387,3216
2021/07/08 04:00:00+00,Greenbush,845,3217
2021/07/08 04:00:00+00,Fairmount,985,3218
2021/07/09 04:00:00+00,Providence/Stoughton,5246,3219
2021/07/09 04:00:00+00,Newburyport/Rockport,5628,3220
2021/07/09 04:00:00+00,Framingham/Worcester,3512,3221
2021/07/09 04:00:00+00,Franklin/Foxboro,1775,3222
2021/07/09 04:00:00+00,Middleborough/Lakeville,1357,3223
2021/07/09 04:00:00+00,Lowell,2423,3224
2021/07/09 04:00:00+00,Haverhill,1863,3225
2021/07/09 04:00:00+00,Kingston,1123,3226
2021/07/09 04:00:00+00,Needham,889,3227
2021/07/09 04:00:00+00,Fitchburg,1916,3228
2021/07/09 04:00:00+00,Greenbush,820,3229
2021/07/09 04:00:00+00,Fairmount,966,3230
2021/07/10 04:00:00+00,Providence/Stoughton,2161,3231
2021/07/10 04:00:00+00,Newburyport/Rockport,3251,3232
2021/07/10 04:00:00+00,Framingham/Worcester,2707,3233
2021/07/10 04:00:00+00,Franklin/Foxboro,809,3234
2021/07/10 04:00:00+00,Middleborough/Lakeville,1012,3235
2021/07/10 04:00:00+00,Lowell,1160,3236
2021/07/10 04:00:00+00,Haverhill,711,3237
2021/07/10 04:00:00+00,Kingston,587,3238
2021/07/10 04:00:00+00,Needham,360,3239
2021/07/10 04:00:00+00,Fitchburg,858,3240
2021/07/10 04:00:00+00,Greenbush,320,3241
2021/07/10 04:00:00+00,Fairmount,384,3242
2021/07/11 04:00:00+00,Providence/Stoughton,2735,3243
2021/07/11 04:00:00+00,Newburyport/Rockport,2750,3244
2021/07/11 04:00:00+00,Framingham/Worcester,1947,3245
2021/07/11 04:00:00+00,Franklin/Foxboro,887,3246
2021/07/11 04:00:00+00,Middleborough/Lakeville,971,3247
2021/07/11 04:00:00+00,Lowell,1028,3248
2021/07/11 04:00:00+00,Haverhill,788,3249
2021/07/11 04:00:00+00,Kingston,549,3250
2021/07/15 04:00:00+00,Greenbush,1192,3251
2021/07/15 04:00:00+00,Fairmount,857,3252
2021/07/16 04:00:00+00,Providence/Stoughton,6650,3253
2021/07/16 04:00:00+00,Newburyport/Rockport,5857,3254
2021/07/16 04:00:00+00,Framingham/Worcester,4106,3255
2021/07/16 04:00:00+00,Franklin/Foxboro,2119,3256
2021/07/16 04:00:00+00,Middleborough/Lakeville,1594,3257
2021/07/16 04:00:00+00,Lowell,2559,3258
2021/07/16 04:00:00+00,Haverhill,3022,3259
2021/07/16 04:00:00+00,Kingston,1280,3260
2021/07/16 04:00:00+00,Needham,1323,3261
2021/07/16 04:00:00+00,Fitchburg,2262,3262
2021/07/16 04:00:00+00,Greenbush,931,3263
2021/07/16 04:00:00+00,Fairmount,1063,3264
2021/07/17 04:00:00+00,Providence/Stoughton,2935,3265
2021/07/17 04:00:00+00,Newburyport/Rockport,3535,3266
2021/07/17 04:00:00+00,Framingham/Worcester,2706,3267
2021/07/17 04:00:00+00,Franklin/Foxboro,875,3268
2021/07/17 04:00:00+00,Middleborough/Lakeville,766,3269
2021/07/17 04:00:00+00,Lowell,1231,3270
2021/07/17 04:00:00+00,Haverhill,853,3271
2021/07/17 04:00:00+00,Kingston,258,3272
2021/07/17 04:00:00+00,Needham,415,3273
2021/07/17 04:00:00+00,Fitchburg,1665,3274
2021/07/17 04:00:00+00,Greenbush,444,3275
2021/07/17 04:00:00+00,Fairmount,339,3276
2021/07/18 04:00:00+00,Providence/Stoughton,2698,3277
2021/07/18 04:00:00+00,Newburyport/Rockport,2315,3278
2021/07/18 04:00:00+00,Framingham/Worcester,1603,3279
2021/07/18 04:00:00+00,Franklin/Foxboro,881,3280
2021/07/18 04:00:00+00,Middleborough/Lakeville,915,3281
2021/07/18 04:00:00+00,Lowell,536,3282
2021/07/18 04:00:00+00,Haverhill,799,3283
2021/07/18 04:00:00+00,Kingston,229,3284
2021/07/18 04:00:00+00,Needham,204,3285
2021/07/18 04:00:00+00,Fitchburg,587,3286
2021/07/18 04:00:00+00,Greenbush,467,3287
2021/07/18 04:00:00+00,Fairmount,299,3288
2021/07/19 04:00:00+00,Providence/Stoughton,6005,3289
2021/07/19 04:00:00+00,Newburyport/Rockport,5180,3290
2021/07/19 04:00:00+00,Framingham/Worcester,3274,3291
2021/07/19 04:00:00+00,Franklin/Foxboro,2841,3292
2021/07/19 04:00:00+00,Middleborough/Lakeville,1575,3293
2021/07/19 04:00:00+00,Lowell,2322,3294
2021/07/19 04:00:00+00,Haverhill,2116,3295
2021/07/19 04:00:00+00,Kingston,1111,3296
2021/07/19 04:00:00+00,Needham,1010,3297
2021/07/19 04:00:00+00,Fitchburg,2078,3298
2021/07/19 04:00:00+00,Greenbush,1214,3299
2021/07/19 04:00:00+00,Fairmount,932,3300
2021/08/01 04:00:00+00,Kingston,393,3301
2021/08/01 04:00:00+00,Needham,295,3302
2021/08/01 04:00:00+00,Fitchburg,1166,3303
2021/07/20 04:00:00+00,Providence/Stoughton,6014,3304
2021/07/28 04:00:00+00,Lowell,2610,3305
2021/07/11 04:00:00+00,Needham,295,3306
2021/08/05 04:00:00+00,Fitchburg,2053.6807,3307
2021/07/24 04:00:00+00,Franklin/Foxboro,1034,3308
2021/08/01 04:00:00+00,Greenbush,477,3309
2021/08/01 04:00:00+00,Fairmount,236,3310
2021/08/02 04:00:00+00,Providence/Stoughton,5695,3311
2021/08/02 04:00:00+00,Newburyport/Rockport,4591,3312
2021/08/02 04:00:00+00,Framingham/Worcester,2793,3313
2021/08/02 04:00:00+00,Franklin/Foxboro,2971,3314
2021/08/02 04:00:00+00,Middleborough/Lakeville,1251,3315
2021/08/02 04:00:00+00,Lowell,2602,3316
2021/08/02 04:00:00+00,Haverhill,1712,3317
2021/08/02 04:00:00+00,Kingston,1289,3318
2021/08/02 04:00:00+00,Needham,974,3319
2021/08/02 04:00:00+00,Fitchburg,2021,3320
2021/08/02 04:00:00+00,Greenbush,868,3321
2021/08/02 04:00:00+00,Fairmount,709,3322
2021/08/03 04:00:00+00,Providence/Stoughton,5433,3323
2021/08/03 04:00:00+00,Newburyport/Rockport,4953,3324
2021/08/03 04:00:00+00,Framingham/Worcester,3422,3325
2021/08/03 04:00:00+00,Franklin/Foxboro,3866,3326
2021/08/03 04:00:00+00,Middleborough/Lakeville,1645,3327
2021/08/03 04:00:00+00,Lowell,2534,3328
2021/08/03 04:00:00+00,Haverhill,2312,3329
2021/08/03 04:00:00+00,Kingston,1556,3330
2021/08/03 04:00:00+00,Needham,977,3331
2021/08/03 04:00:00+00,Fitchburg,2099,3332
2021/08/03 04:00:00+00,Greenbush,1262,3333
2021/08/03 04:00:00+00,Fairmount,1087,3334
2021/08/04 04:00:00+00,Providence/Stoughton,5809,3335
2021/08/04 04:00:00+00,Newburyport/Rockport,4437,3336
2021/08/04 04:00:00+00,Framingham/Worcester,3593,3337
